age,job,marital,education,default,balance,housing,loan,campaign,pdays,deposit,Date
32,technician,single,tertiary,no,932,yes,no,1,318,yes,16-apr
28,student,single,tertiary,no,844,no,no,2,-1,yes,16-apr
40,services,divorced,primary,no,471,yes,no,1,345,yes,16-apr
34,admin.,single,secondary,no,63,yes,no,1,-1,yes,17-apr
52,retired,divorced,primary,no,-779,yes,yes,1,-1,yes,17-apr
35,blue-collar,married,secondary,no,293,yes,no,1,325,yes,17-apr
32,management,divorced,tertiary,no,294,yes,no,1,274,yes,17-apr
60,management,married,tertiary,no,13546,no,no,3,-1,yes,17-apr
34,blue-collar,married,primary,no,329,yes,no,1,343,yes,17-apr
30,admin.,single,secondary,no,69,yes,no,1,-1,yes,17-apr
39,self-employed,married,tertiary,no,-3058,yes,yes,3,-1,yes,17-apr
40,services,single,secondary,no,224,yes,no,2,-1,yes,17-apr
38,management,married,tertiary,no,165,yes,no,1,260,yes,17-apr
35,management,single,tertiary,no,397,yes,no,1,-1,yes,17-apr
37,blue-collar,married,primary,no,3154,yes,no,1,305,yes,17-apr
29,technician,married,secondary,no,1180,yes,no,3,323,yes,17-apr
36,technician,single,secondary,yes,-487,yes,no,1,-1,yes,17-apr
34,management,married,secondary,yes,879,yes,no,1,344,yes,17-apr
33,technician,married,secondary,no,806,no,no,1,-1,yes,17-apr
29,technician,single,secondary,no,674,no,no,5,-1,yes,17-apr
33,management,married,tertiary,no,0,yes,no,1,-1,yes,17-apr
41,self-employed,married,secondary,no,323,yes,no,2,254,yes,17-apr
74,retired,married,secondary,no,921,no,no,2,-1,yes,17-apr
53,technician,married,secondary,no,5303,yes,no,3,180,yes,17-apr
38,admin.,married,secondary,no,0,yes,yes,2,-1,yes,17-apr
41,technician,married,secondary,no,4004,no,no,2,-1,yes,17-apr
52,technician,married,secondary,no,386,no,no,1,-1,yes,20-apr
40,technician,married,primary,no,284,yes,no,2,-1,yes,20-apr
32,entrepreneur,married,secondary,no,-242,yes,no,3,-1,yes,20-apr
28,technician,married,secondary,no,1086,yes,no,3,-1,yes,20-apr
28,management,single,secondary,no,2840,no,no,5,-1,yes,20-apr
35,management,married,tertiary,no,43,yes,no,1,-1,yes,20-apr
46,management,married,primary,no,3229,yes,no,1,-1,yes,20-apr
50,unknown,married,primary,no,341,yes,yes,4,340,yes,20-apr
44,blue-collar,single,secondary,no,0,no,no,1,-1,yes,20-apr
29,blue-collar,divorced,secondary,no,-19,yes,no,4,-1,yes,20-apr
61,retired,married,secondary,no,243,no,no,1,-1,yes,20-apr
70,retired,married,secondary,no,2575,no,no,2,-1,yes,20-apr
44,blue-collar,married,secondary,yes,105,yes,no,1,-1,yes,20-apr
59,management,married,tertiary,no,0,yes,yes,1,-1,yes,20-apr
45,blue-collar,married,primary,yes,-443,yes,yes,1,-1,yes,20-apr
39,technician,married,tertiary,no,1524,no,no,1,-1,yes,20-apr
36,blue-collar,married,primary,no,1925,yes,no,2,-1,yes,20-apr
78,retired,married,primary,no,240,no,no,1,-1,yes,20-apr
28,technician,single,tertiary,no,387,yes,no,1,82,yes,20-apr
50,self-employed,divorced,tertiary,no,13,yes,no,1,-1,yes,20-apr
73,retired,divorced,tertiary,no,3203,no,no,1,-1,yes,20-apr
34,management,married,tertiary,no,606,no,no,1,-1,yes,20-apr
28,student,single,secondary,no,0,no,no,1,-1,yes,20-apr
42,admin.,divorced,secondary,no,527,no,yes,1,-1,yes,20-apr
54,unemployed,divorced,secondary,no,309,no,no,1,-1,yes,20-apr
27,blue-collar,married,secondary,no,4333,no,no,1,-1,yes,20-apr
73,retired,married,primary,no,253,no,no,1,-1,yes,20-apr
33,management,single,tertiary,no,6807,no,no,1,-1,yes,20-apr
51,entrepreneur,married,tertiary,no,83,no,no,2,-1,yes,20-apr
32,management,single,tertiary,no,819,yes,no,2,-1,yes,20-apr
33,technician,married,secondary,no,1968,yes,no,3,-1,yes,20-apr
26,services,single,secondary,no,136,no,no,1,-1,yes,20-apr
32,technician,single,secondary,no,1995,yes,no,1,-1,yes,20-apr
41,blue-collar,divorced,primary,no,285,yes,no,2,-1,yes,20-apr
39,blue-collar,married,unknown,no,621,yes,no,5,-1,yes,20-apr
24,student,single,secondary,no,597,yes,no,3,-1,yes,20-apr
37,blue-collar,divorced,secondary,no,0,yes,no,4,-1,yes,21-apr
35,management,single,tertiary,no,1750,yes,no,3,-1,yes,21-apr
26,student,single,tertiary,no,10086,no,no,2,-1,yes,21-apr
29,technician,single,secondary,no,3466,no,no,1,-1,yes,21-apr
63,retired,married,unknown,no,2193,no,no,4,-1,yes,21-apr
95,retired,divorced,primary,no,2282,no,no,17,-1,yes,21-apr
65,retired,married,tertiary,no,1973,no,no,3,-1,yes,21-apr
59,technician,married,secondary,no,10925,no,no,1,-1,yes,21-apr
35,management,single,tertiary,no,704,no,no,1,-1,yes,21-apr
74,retired,married,secondary,no,9480,no,no,1,-1,yes,21-apr
56,unemployed,married,primary,no,3391,no,no,1,-1,yes,21-apr
26,student,single,tertiary,no,1134,no,no,4,-1,yes,21-apr
30,blue-collar,single,unknown,no,6281,no,no,2,-1,yes,21-apr
29,self-employed,married,secondary,no,123,no,yes,2,181,yes,21-apr
78,retired,married,primary,no,8556,no,no,2,-1,yes,21-apr
45,unknown,divorced,unknown,no,0,no,no,3,-1,yes,21-apr
29,blue-collar,single,secondary,no,2,yes,yes,5,-1,yes,21-apr
39,admin.,married,tertiary,no,1108,no,no,1,-1,yes,21-apr
45,management,married,tertiary,no,212,no,no,2,-1,yes,21-apr
45,technician,married,tertiary,no,5110,no,no,2,-1,yes,22-apr
36,student,single,secondary,no,17,no,no,1,-1,yes,22-apr
41,unknown,single,unknown,no,942,no,no,1,-1,yes,22-apr
38,technician,married,secondary,no,0,yes,no,1,-1,yes,22-apr
33,admin.,married,tertiary,no,882,no,no,1,183,yes,22-apr
30,services,married,tertiary,no,81,no,no,1,-1,yes,22-apr
65,retired,married,primary,no,276,no,no,1,-1,yes,22-apr
75,retired,married,tertiary,no,2991,no,no,1,-1,yes,22-apr
65,management,divorced,tertiary,no,90,yes,no,1,-1,yes,22-apr
53,management,married,tertiary,no,3754,no,no,1,278,yes,22-apr
40,management,married,primary,no,395,yes,no,4,-1,yes,22-apr
31,admin.,single,tertiary,no,676,yes,no,2,343,yes,22-apr
25,student,single,secondary,no,8,no,no,2,-1,yes,22-apr
37,technician,married,secondary,no,0,yes,no,3,-1,yes,22-apr
32,management,single,tertiary,no,2069,no,no,1,-1,yes,22-apr
45,management,married,tertiary,no,506,no,no,2,-1,yes,23-apr
35,management,married,tertiary,no,8,no,no,3,-1,yes,23-apr
74,retired,married,primary,no,670,no,no,5,-1,yes,23-apr
37,management,married,tertiary,no,0,yes,no,5,153,yes,23-apr
59,blue-collar,married,primary,no,1939,no,no,1,-1,yes,23-apr
76,management,married,unknown,no,1780,yes,no,3,-1,yes,23-apr
25,blue-collar,single,secondary,no,0,no,no,1,-1,yes,23-apr
27,services,single,secondary,no,955,no,no,1,-1,yes,23-apr
39,admin.,married,secondary,no,732,no,no,4,-1,yes,23-apr
24,services,single,unknown,no,2022,no,no,4,-1,yes,23-apr
28,blue-collar,single,tertiary,no,4099,no,no,4,-1,yes,23-apr
51,management,married,tertiary,no,4917,no,no,1,-1,yes,23-apr
66,retired,married,primary,no,2883,no,no,1,-1,yes,23-apr
28,unemployed,single,primary,no,1374,no,no,4,-1,yes,23-apr
30,management,single,tertiary,no,398,no,no,2,-1,yes,24-apr
58,blue-collar,married,secondary,no,3027,yes,no,1,-1,yes,24-apr
32,management,single,tertiary,no,2974,yes,no,1,4,yes,24-apr
31,technician,single,tertiary,no,1081,no,no,5,261,yes,24-apr
71,technician,married,tertiary,no,383,no,no,3,-1,yes,27-apr
37,admin.,married,tertiary,no,3913,yes,no,1,-1,yes,27-apr
56,management,divorced,tertiary,no,3287,no,no,1,-1,yes,27-apr
65,retired,married,primary,no,3629,no,no,1,-1,yes,27-apr
72,self-employed,married,tertiary,no,132,no,no,1,-1,yes,27-apr
51,admin.,single,secondary,no,726,yes,no,8,-1,yes,27-apr
35,blue-collar,married,secondary,no,149,yes,no,3,349,yes,29-apr
34,blue-collar,married,secondary,no,640,yes,no,2,-1,yes,29-apr
29,admin.,married,secondary,no,7707,yes,no,2,334,yes,29-apr
30,technician,single,tertiary,no,53,no,no,1,-1,yes,29-apr
39,technician,single,secondary,no,15,yes,no,1,-1,yes,30-apr
45,management,married,tertiary,no,242,no,no,1,-1,yes,30-apr
28,admin.,single,secondary,no,377,no,no,1,-1,yes,30-apr
52,unemployed,married,secondary,no,94,no,no,1,-1,yes,30-apr
59,retired,married,primary,no,363,no,no,1,-1,yes,30-apr
38,services,married,secondary,no,1970,yes,no,1,176,yes,30-apr
47,technician,married,secondary,no,1167,yes,no,1,87,yes,30-apr
52,management,married,tertiary,no,193,no,no,1,269,yes,30-apr
38,management,married,tertiary,no,0,yes,no,1,-1,yes,30-apr
29,student,single,secondary,no,78,no,no,1,-1,yes,30-apr
36,unemployed,single,tertiary,no,1291,no,no,1,86,yes,30-apr
58,retired,married,tertiary,no,1425,no,no,1,-1,yes,30-apr
31,technician,married,tertiary,no,3382,no,no,1,-1,yes,30-apr
59,retired,divorced,secondary,no,5583,yes,no,1,-1,yes,30-apr
47,blue-collar,married,secondary,no,1230,yes,no,1,169,yes,30-apr
36,admin.,married,secondary,no,96,no,no,1,87,yes,30-apr
21,student,single,secondary,no,224,no,no,1,-1,yes,30-apr
23,student,single,secondary,no,0,no,no,1,83,yes,30-apr
47,blue-collar,married,secondary,no,1730,yes,no,1,-1,yes,30-apr
29,management,single,tertiary,no,697,no,no,1,85,yes,30-apr
25,management,single,tertiary,no,943,no,no,1,-1,yes,30-apr
37,technician,married,secondary,no,1458,no,no,1,-1,yes,30-apr
33,admin.,married,secondary,no,95,yes,no,1,-1,yes,30-apr
59,technician,married,secondary,no,2308,no,no,1,87,yes,30-apr
58,management,divorced,tertiary,no,5701,no,no,1,87,yes,30-apr
44,blue-collar,married,unknown,no,1529,yes,no,1,-1,yes,30-apr
48,blue-collar,married,secondary,no,292,no,no,1,79,yes,30-apr
34,self-employed,married,primary,no,7468,yes,yes,1,-1,yes,30-apr
42,technician,married,unknown,no,1559,no,no,1,-1,yes,30-apr
54,admin.,divorced,secondary,no,1693,no,no,1,87,yes,30-apr
42,technician,married,tertiary,no,757,no,no,1,79,yes,30-apr
42,blue-collar,married,primary,no,201,yes,no,1,85,yes,30-apr
44,self-employed,divorced,tertiary,no,1070,yes,no,1,160,yes,30-apr
37,blue-collar,married,secondary,no,1330,no,no,1,-1,yes,30-apr
29,student,single,secondary,no,314,no,no,1,-1,yes,30-apr
47,unknown,married,unknown,no,677,no,no,2,86,yes,30-apr
24,management,single,tertiary,no,2845,no,no,2,-1,yes,30-apr
34,admin.,single,secondary,no,-32,no,yes,2,-1,yes,30-apr
30,management,single,tertiary,no,398,no,no,1,6,yes,30-apr
46,technician,married,secondary,no,0,no,no,1,259,yes,30-apr
34,services,married,secondary,no,1337,no,no,1,-1,yes,30-apr
59,retired,married,secondary,no,493,no,no,1,-1,yes,30-apr
35,management,single,tertiary,no,1750,yes,no,1,9,yes,30-apr
33,technician,married,tertiary,no,4401,no,no,1,-1,yes,30-apr
35,management,married,tertiary,no,193,yes,no,1,13,yes,30-apr
37,management,married,tertiary,no,5106,no,no,1,-1,yes,30-apr
35,admin.,single,tertiary,no,994,no,no,1,87,yes,30-apr
38,technician,single,tertiary,no,1101,no,no,1,-1,yes,30-apr
33,blue-collar,single,unknown,no,129,yes,yes,1,161,yes,30-apr
42,management,married,tertiary,no,6060,yes,no,1,350,yes,30-apr
33,management,married,tertiary,no,55,no,no,2,87,yes,30-apr
53,management,married,tertiary,no,1624,no,no,3,84,yes,30-apr
53,services,married,secondary,no,341,no,no,2,-1,yes,30-apr
31,management,single,tertiary,no,2016,no,no,1,-1,yes,30-apr
26,admin.,single,secondary,no,255,no,no,1,80,yes,30-apr
30,technician,single,secondary,no,4684,yes,no,3,-1,yes,30-apr
24,admin.,single,secondary,no,1052,no,no,1,-1,yes,30-apr
28,management,single,tertiary,no,1808,no,no,1,-1,yes,30-apr
26,unemployed,single,tertiary,no,3511,no,no,2,-1,yes,30-apr
35,technician,married,secondary,no,518,yes,no,1,-1,yes,30-apr
28,technician,single,secondary,no,227,no,no,1,-1,yes,30-apr
30,admin.,single,secondary,no,270,no,no,1,80,yes,30-apr
32,management,married,tertiary,no,4733,no,no,1,-1,yes,30-apr
52,self-employed,married,tertiary,no,6657,no,no,1,-1,yes,30-apr
38,management,married,tertiary,no,613,no,no,1,86,yes,30-apr
34,self-employed,single,tertiary,no,5462,no,no,1,-1,yes,30-apr
29,technician,single,secondary,no,674,no,no,1,13,yes,30-apr
30,management,single,tertiary,no,364,no,no,2,-1,yes,30-apr
31,services,single,secondary,no,181,no,no,1,-1,yes,30-apr
24,student,single,primary,no,474,no,no,1,-1,yes,30-apr
25,management,single,tertiary,no,219,no,no,1,-1,yes,30-apr
47,management,single,tertiary,no,86,no,no,3,87,yes,30-apr
33,student,single,unknown,no,1170,no,no,1,-1,yes,30-apr
34,admin.,single,tertiary,no,18,yes,yes,1,-1,yes,30-apr
36,technician,single,tertiary,no,197,no,no,1,-1,yes,30-apr
50,management,married,tertiary,no,938,no,no,1,-1,yes,30-apr
34,management,single,tertiary,no,1228,no,no,2,84,yes,30-apr
54,technician,divorced,secondary,no,2156,yes,no,1,86,yes,30-apr
47,technician,married,tertiary,no,2408,no,no,1,-1,yes,30-apr
31,admin.,married,secondary,no,35,no,no,1,-1,yes,30-apr
36,management,married,tertiary,no,393,yes,no,2,-1,yes,30-apr
35,services,married,unknown,no,618,no,no,1,-1,yes,30-apr
25,student,single,secondary,no,1608,no,no,2,-1,yes,30-apr
46,management,married,tertiary,no,699,no,no,1,87,yes,30-apr
49,entrepreneur,single,secondary,no,5802,no,no,2,-1,yes,30-apr
47,blue-collar,married,primary,no,2749,yes,no,2,164,yes,30-apr
35,management,single,tertiary,no,1162,no,no,1,-1,yes,30-apr
30,technician,married,secondary,no,776,no,no,2,-1,yes,30-apr
31,management,single,tertiary,no,1619,no,no,2,-1,yes,30-apr
55,admin.,married,secondary,no,139,no,no,1,-1,yes,30-apr
25,admin.,single,secondary,no,2816,no,no,1,-1,yes,30-apr
26,technician,single,secondary,no,507,no,no,1,-1,yes,30-apr
85,retired,married,primary,no,98,no,no,1,-1,yes,30-apr
29,management,single,tertiary,no,2753,no,no,1,-1,yes,30-apr
39,management,married,tertiary,no,0,no,no,3,22,yes,30-apr
33,blue-collar,single,secondary,no,498,no,no,1,-1,yes,30-apr
33,blue-collar,single,tertiary,no,700,no,no,1,80,yes,30-apr
58,management,married,tertiary,no,4152,yes,no,2,164,yes,30-apr
61,retired,divorced,secondary,no,927,no,no,3,-1,yes,30-apr
50,admin.,single,secondary,no,2252,no,no,2,-1,yes,30-apr
54,technician,married,secondary,no,0,no,no,3,84,yes,30-apr
33,technician,married,tertiary,no,0,no,no,2,-1,yes,30-apr
36,admin.,single,secondary,no,728,no,no,1,-1,yes,30-apr
31,management,single,tertiary,no,354,no,no,1,9,yes,30-apr
24,student,single,secondary,no,382,no,no,2,-1,yes,30-apr
29,management,single,tertiary,no,36252,yes,no,1,-1,yes,30-apr
40,management,married,tertiary,no,158,no,no,2,-1,yes,30-apr
29,blue-collar,single,secondary,no,734,yes,yes,1,296,yes,30-apr
30,admin.,single,tertiary,no,305,no,no,1,85,yes,30-apr
45,blue-collar,married,secondary,no,10252,no,no,2,-1,yes,04-may
37,management,single,tertiary,no,3141,no,no,2,-1,yes,04-may
28,unemployed,single,primary,no,236,no,no,1,87,yes,04-may
33,management,single,tertiary,no,5437,no,no,1,91,yes,04-may
33,technician,married,secondary,no,133,no,no,1,-1,yes,04-may
45,blue-collar,married,secondary,no,640,yes,no,1,-1,yes,04-may
25,student,single,tertiary,no,253,no,no,1,-1,yes,04-may
41,blue-collar,married,secondary,no,5060,no,no,1,83,yes,04-may
38,technician,divorced,secondary,no,902,yes,no,3,90,yes,04-may
47,technician,married,secondary,no,335,no,no,1,76,yes,04-may
49,management,married,tertiary,no,1,no,no,3,175,yes,04-may
42,admin.,single,secondary,no,1451,yes,no,4,-1,yes,04-may
33,technician,single,tertiary,no,1636,yes,no,1,66,yes,04-may
36,admin.,married,tertiary,no,3221,no,no,11,-1,yes,04-may
60,technician,married,secondary,no,316,no,no,2,263,yes,04-may
33,technician,married,secondary,no,2044,yes,no,3,-1,yes,04-may
33,technician,married,secondary,no,557,no,no,1,-1,yes,04-may
33,services,single,secondary,no,489,yes,no,4,334,yes,04-may
32,student,single,tertiary,no,1138,no,no,3,83,yes,04-may
36,self-employed,married,secondary,no,188,yes,yes,3,333,yes,04-may
45,technician,married,secondary,no,1998,no,no,5,-1,yes,04-may
35,management,married,tertiary,no,520,yes,no,3,17,yes,04-may
38,management,divorced,tertiary,no,6368,yes,no,4,-1,yes,04-may
30,self-employed,married,tertiary,no,2666,no,no,3,89,yes,04-may
31,technician,married,secondary,no,4182,yes,no,2,-1,yes,04-may
32,self-employed,divorced,tertiary,no,3271,no,no,3,-1,yes,04-may
44,self-employed,married,unknown,no,163,yes,no,3,-1,yes,04-may
39,management,single,tertiary,no,1515,yes,no,6,167,yes,04-may
45,blue-collar,married,primary,no,803,yes,no,4,-1,yes,04-may
32,blue-collar,single,secondary,no,400,no,no,3,-1,yes,04-may
39,management,single,tertiary,no,2454,yes,no,3,263,yes,04-may
30,management,single,tertiary,no,533,no,no,4,-1,yes,04-may
63,management,married,unknown,no,2352,no,no,7,-1,yes,04-may
56,retired,married,primary,no,9367,no,no,2,-1,yes,04-may
26,technician,single,secondary,no,237,yes,no,3,-1,yes,04-may
37,student,single,unknown,no,444,no,no,5,-1,yes,04-may
29,management,single,tertiary,no,9407,no,no,6,-1,yes,04-may
24,student,single,secondary,no,387,no,no,8,-1,yes,04-may
35,entrepreneur,married,secondary,no,2971,no,no,4,164,yes,04-may
43,technician,married,tertiary,no,2643,no,no,5,-1,yes,04-may
39,blue-collar,married,secondary,no,261,no,no,4,-1,yes,04-may
59,retired,divorced,secondary,no,514,no,no,6,90,yes,04-may
50,blue-collar,married,primary,no,5872,yes,no,3,-1,yes,05-may
44,services,divorced,secondary,no,-368,yes,no,1,-1,yes,05-may
35,student,single,secondary,no,188,yes,no,1,78,yes,05-may
30,blue-collar,married,secondary,no,61,yes,no,1,-1,yes,05-may
58,admin.,married,secondary,no,2160,yes,yes,1,-1,yes,05-may
37,management,married,tertiary,no,658,yes,no,1,-1,yes,05-may
39,management,married,tertiary,no,0,yes,no,2,-1,yes,05-may
31,blue-collar,single,secondary,no,196,yes,no,1,341,yes,05-may
33,self-employed,single,tertiary,no,94,yes,no,2,-1,yes,05-may
41,management,married,tertiary,no,326,yes,no,1,-1,yes,05-may
44,services,married,secondary,no,-395,yes,no,1,-1,yes,05-may
46,blue-collar,married,unknown,no,9328,yes,no,3,-1,yes,05-may
30,technician,single,secondary,no,-522,yes,yes,2,286,yes,05-may
35,admin.,married,secondary,no,1286,yes,no,3,337,yes,05-may
27,admin.,married,secondary,no,710,yes,yes,1,334,yes,06-may
39,technician,divorced,tertiary,yes,3,no,no,1,-1,yes,06-may
32,self-employed,single,tertiary,no,0,yes,no,1,-1,yes,06-may
37,technician,divorced,secondary,no,141,yes,no,1,364,yes,06-may
31,technician,single,secondary,no,53,yes,yes,1,-1,yes,06-may
30,management,divorced,tertiary,no,415,yes,yes,1,343,yes,06-may
34,entrepreneur,married,tertiary,no,0,yes,no,1,183,yes,06-may
31,blue-collar,single,secondary,no,1979,yes,yes,1,-1,yes,06-may
27,admin.,married,secondary,no,0,yes,no,1,-1,yes,06-may
36,management,single,tertiary,no,7506,yes,no,2,188,yes,06-may
32,admin.,married,secondary,no,752,yes,no,2,166,yes,06-may
49,management,married,secondary,no,99,yes,no,2,343,yes,06-may
29,admin.,single,secondary,no,266,yes,no,1,-1,yes,06-may
29,admin.,single,secondary,no,27,yes,no,1,-1,yes,06-may
28,blue-collar,single,secondary,no,524,yes,no,2,-1,yes,06-may
60,management,married,tertiary,no,5990,yes,no,3,-1,yes,06-may
33,management,married,secondary,no,3935,yes,no,1,342,yes,06-may
35,management,married,tertiary,no,991,yes,no,3,-1,yes,06-may
31,management,single,tertiary,no,59,yes,yes,2,363,yes,06-may
40,management,married,tertiary,no,1598,yes,yes,4,344,yes,06-may
29,management,married,tertiary,no,0,yes,no,2,-1,yes,06-may
35,management,married,tertiary,no,802,yes,no,2,-1,yes,06-may
32,management,married,tertiary,no,2465,yes,yes,1,-1,yes,07-may
26,management,single,tertiary,no,114,yes,no,1,-1,yes,07-may
42,blue-collar,married,primary,no,1461,yes,no,2,170,yes,07-may
33,admin.,single,tertiary,no,475,yes,no,1,-1,yes,07-may
36,management,single,tertiary,no,4,yes,no,2,342,yes,07-may
35,management,single,tertiary,no,1618,yes,yes,1,-1,yes,07-may
30,services,single,secondary,no,-271,yes,no,1,337,yes,07-may
59,admin.,single,secondary,no,2166,yes,yes,1,-1,yes,07-may
44,blue-collar,married,primary,no,4031,yes,no,4,-1,yes,07-may
50,services,married,primary,no,5024,yes,yes,1,267,yes,07-may
51,technician,married,secondary,no,-1944,yes,no,1,-1,yes,07-may
51,admin.,married,secondary,no,3025,no,no,1,352,yes,07-may
60,blue-collar,married,unknown,no,2090,yes,no,2,-1,yes,07-may
29,technician,single,tertiary,no,0,yes,no,2,337,yes,07-may
43,management,married,tertiary,no,1429,yes,no,1,169,yes,07-may
31,admin.,single,secondary,no,0,yes,no,2,295,yes,07-may
26,blue-collar,single,secondary,no,311,yes,no,2,-1,yes,07-may
23,housemaid,married,tertiary,no,66,yes,no,2,-1,yes,07-may
49,blue-collar,single,primary,no,2146,yes,no,2,353,yes,07-may
42,unemployed,married,secondary,no,356,yes,no,3,356,yes,07-may
39,blue-collar,married,secondary,no,62,yes,no,3,-1,yes,07-may
45,admin.,married,secondary,yes,-106,yes,yes,3,288,yes,07-may
45,services,divorced,secondary,no,608,yes,yes,3,323,yes,07-may
39,technician,divorced,secondary,no,291,yes,no,2,-1,yes,07-may
